ArrayExpress_Species	ArrayExpress_StrainOrLine	Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	Center_Name	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	anonymized_name	collection_date	geographic_location_country_and_or_sea	host_health_state	isolation_source	serovar	specific_host	strain	supplier_name	Consent	LibrarySource
		WGS	BioProject40625	200	PRJEB3215	SAMEA2067736	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-16	2018-03-09	ERX313617	210	Illumina HiSeq 2000	PAIRED	RANDOM	7473014	2013-09-18	699	400	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-09-24	ERR340768	ERS239633	ERP001718	SBVW479-sc-2013-04-23T13:54:54Z-1616480	1616480	2007	Cambodia	Not known	blood	Typhi	Homo sapiens	2007-011815	SBVW479	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2064357	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-16	2018-03-09	ERX313618	210	Illumina HiSeq 2000	PAIRED	RANDOM	7473026	2013-09-18	795	453	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-09-24	ERR340769	ERS239634	ERP001718	SBVW480-sc-2013-04-23T13:54:55Z-1616481	1616481	2007	Cambodia	Not known	blood	Typhi	Homo sapiens	2001-100239	SBVW480	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2066520	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-16	2018-03-09	ERX313619	210	Illumina HiSeq 2000	PAIRED	RANDOM	7473038	2013-09-18	988	586	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-09-24	ERR340770	ERS239635	ERP001718	SBVW481-sc-2013-04-23T13:54:56Z-1616482	1616482	2007	Cambodia	Not known	blood	Typhi	Homo sapiens	2007-015823	SBVW481	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2067737	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-16	2018-03-09	ERX313620	210	Illumina HiSeq 2000	PAIRED	RANDOM	7473050	2013-09-18	741	425	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-09-24	ERR340771	ERS239636	ERP001718	SBVW482-sc-2013-04-23T13:54:58Z-1616483	1616483	2007	Cambodia	Not known	blood	Typhi	Homo sapiens	2007-023117	SBVW482	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2064358	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-16	2018-03-09	ERX313621	210	Illumina HiSeq 2000	PAIRED	RANDOM	7473062	2013-09-18	736	424	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-09-24	ERR340772	ERS239637	ERP001718	SBVW483-sc-2013-04-23T13:54:59Z-1616484	1616484	2007	Cambodia	Not known	blood	Typhi	Homo sapiens	2007-024445	SBVW483	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2066521	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-16	2018-03-09	ERX313622	210	Illumina HiSeq 2000	PAIRED	RANDOM	7472979	2013-09-18	741	429	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-09-24	ERR340773	ERS239638	ERP001718	SBVW484-sc-2013-04-23T13:55:00Z-1616485	1616485	2007	Cambodia	Not known	blood	Typhi	Homo sapiens	2007-023116	SBVW484	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2067738	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-16	2018-03-09	ERX313623	210	Illumina HiSeq 2000	PAIRED	RANDOM	7472991	2013-09-18	721	409	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-09-24	ERR340774	ERS239639	ERP001718	SBVW485-sc-2013-04-23T13:55:01Z-1616486	1616486	2007	Cambodia	Not known	blood	Typhi	Homo sapiens	2007-024758	SBVW485	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2064359	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-16	2018-03-09	ERX313624	210	Illumina HiSeq 2000	PAIRED	RANDOM	7473003	2013-09-18	646	370	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-09-24	ERR340775	ERS239640	ERP001718	SBVW486-sc-2013-04-23T13:55:02Z-1616487	1616487	2007	Cambodia	Not known	not known	Typhi	Homo sapiens	2007-007363	SBVW486	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2072647	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-23	2018-03-09	ERX316131	453	Illumina HiSeq 2000	PAIRED	RANDOM	7734035	2013-09-24	181	84	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-10-09	ERR343282	ERS248948	ERP001718	MDVW034-sc-2013-05-22T14:12:27Z-1634814	1634814	2008	India	Not known	blood	Typhi	Homo sapiens	ERL082356	MDVW034	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2072653	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-23	2018-03-09	ERX316149	453	Illumina HiSeq 2000	PAIRED	RANDOM	7734061	2013-09-24	175	81	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-10-09	ERR343300	ERS248966	ERP001718	MDVW052-sc-2013-05-22T14:12:45Z-1634832	1634832	2010	India	Not known	blood	Typhi	Homo sapiens	ERL101104	MDVW052	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2072647	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-23	2018-03-09	ERX316226	452	Illumina HiSeq 2000	PAIRED	RANDOM	7734035	2013-09-24	184	86	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-10-09	ERR343377	ERS248948	ERP001718	MDVW034-sc-2013-05-22T14:12:27Z-1634814	1634814	2008	India	Not known	blood	Typhi	Homo sapiens	ERL082356	MDVW034	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2072653	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-09-23	2018-03-09	ERX316244	452	Illumina HiSeq 2000	PAIRED	RANDOM	7734061	2013-09-24	177	83	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2013-10-09	ERR343395	ERS248966	ERP001718	MDVW052-sc-2013-05-22T14:12:45Z-1634832	1634832	2010	India	Not known	blood	Typhi	Homo sapiens	ERL101104	MDVW052	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2159710	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322168	228	Illumina HiSeq 2000	PAIRED	RANDOM	7835554	2014-03-06	232	107	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349332	ERS325085	ERP001718	SBVW566-sc-2013-07-15T10:31:31Z-1661501	1661501	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_69	SBVW566	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2142598	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322169	228	Illumina HiSeq 2000	PAIRED	RANDOM	7835566	2014-03-06	235	109	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349333	ERS325093	ERP001718	SBVW567-sc-2013-07-15T10:31:38Z-1661509	1661509	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_74	SBVW567	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2161089	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322171	228	Illumina HiSeq 2000	PAIRED	RANDOM	7835590	2014-03-06	215	100	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349335	ERS325107	ERP001718	SBVW557-sc-2013-07-15T10:31:50Z-1661524	1661524	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_45	SBVW557	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2161319	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322172	228	Illumina HiSeq 2000	PAIRED	RANDOM	7835602	2014-03-06	203	94	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349336	ERS325108	ERP001718	SBVW569-sc-2013-07-15T10:31:51Z-1661525	1661525	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_80	SBVW569	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2146630	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322175	228	Illumina HiSeq 2000	PAIRED	RANDOM	7835543	2014-03-06	200	92	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349339	ERS325146	ERP001718	SBVW550-sc-2013-07-15T10:32:24Z-1661563	1661563	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_27	SBVW550	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2159710	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322264	231	Illumina HiSeq 2000	PAIRED	RANDOM	7835554	2014-03-06	239	108	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349428	ERS325085	ERP001718	SBVW566-sc-2013-07-15T10:31:31Z-1661501	1661501	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_69	SBVW566	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2142598	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322265	231	Illumina HiSeq 2000	PAIRED	RANDOM	7835566	2014-03-06	241	110	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349429	ERS325093	ERP001718	SBVW567-sc-2013-07-15T10:31:38Z-1661509	1661509	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_74	SBVW567	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2161089	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322267	231	Illumina HiSeq 2000	PAIRED	RANDOM	7835590	2014-03-06	220	100	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349431	ERS325107	ERP001718	SBVW557-sc-2013-07-15T10:31:50Z-1661524	1661524	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_45	SBVW557	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2161319	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322268	231	Illumina HiSeq 2000	PAIRED	RANDOM	7835602	2014-03-06	209	95	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349432	ERS325108	ERP001718	SBVW569-sc-2013-07-15T10:31:51Z-1661525	1661525	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_80	SBVW569	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2146630	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322271	231	Illumina HiSeq 2000	PAIRED	RANDOM	7835543	2014-03-06	206	93	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349435	ERS325146	ERP001718	SBVW550-sc-2013-07-15T10:32:24Z-1661563	1661563	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_27	SBVW550	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2152908	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322364	238	Illumina HiSeq 2000	PAIRED	RANDOM	7834729	2014-03-06	250	116	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349528	ERS325155	ERP001718	SBVW563-sc-2013-07-15T10:32:32Z-1661572	1661572	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_61	SBVW563	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2152908	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-07	2018-03-09	ERX322459	237	Illumina HiSeq 2000	PAIRED	RANDOM	7834729	2014-03-06	246	114	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-12	ERR349623	ERS325155	ERP001718	SBVW563-sc-2013-07-15T10:32:32Z-1661572	1661572	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_61	SBVW563	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2158751	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325042	273	Illumina HiSeq 2000	PAIRED	RANDOM	7860706	2014-03-07	275	128	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352259	ERS326227	ERP001718	KHVW022-sc-2013-07-16T14:06:49Z-1667317	1667317	2011	India	Not known	blood	Typhi	Homo sapiens	MDUST127	KHVW022	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2152949	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325049	273	Illumina HiSeq 2000	PAIRED	RANDOM	7860695	2014-03-07	296	138	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352266	ERS326247	ERP001718	KHVW042-sc-2013-07-16T14:07:10Z-1667337	1667337	2012	India	Not known	blood	Typhi	Homo sapiens	MDUST147	KHVW042	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2157629	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325061	273	Illumina HiSeq 2000	PAIRED	RANDOM	7860649	2014-03-07	268	125	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352278	ERS326297	ERP001718	KHVW092-sc-2013-07-16T14:08:01Z-1667387	1667387	2010	India	Not known	blood	Typhi	Homo sapiens	MDUST197	KHVW092	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2159791	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325067	273	Illumina HiSeq 2000	PAIRED	RANDOM	7860721	2014-03-07	272	127	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352284	ERS326316	ERP001718	KHVW111-sc-2013-07-16T14:08:20Z-1667407	1667407	2011	India	Not known	blood	Typhi	Homo sapiens	MDUST216	KHVW111	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2150856	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325079	273	Illumina HiSeq 2000	PAIRED	RANDOM	7860675	2014-03-07	317	148	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352296	ERS326348	ERP001718	KHVW143-sc-2013-07-16T14:08:50Z-1667439	1667439	2011	India	Not known	blood	Typhi	Homo sapiens	MDUST248	KHVW143	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2151226	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325118	273	Illumina HiSeq 2000	PAIRED	RANDOM	7860668	2014-03-07	306	144	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352335	ERS326508	ERP001718	KHVW208-sc-2013-07-16T14:11:25Z-1667601	1667601	2012	India	Not known	blood	Typhi	Homo sapiens	MDUST408	KHVW303	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2158751	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325128	274	Illumina HiSeq 2000	PAIRED	RANDOM	7860706	2014-03-07	279	128	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352345	ERS326227	ERP001718	KHVW022-sc-2013-07-16T14:06:49Z-1667317	1667317	2011	India	Not known	blood	Typhi	Homo sapiens	MDUST127	KHVW022	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2152949	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325135	274	Illumina HiSeq 2000	PAIRED	RANDOM	7860695	2014-03-07	299	137	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352352	ERS326247	ERP001718	KHVW042-sc-2013-07-16T14:07:10Z-1667337	1667337	2012	India	Not known	blood	Typhi	Homo sapiens	MDUST147	KHVW042	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2157629	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325147	274	Illumina HiSeq 2000	PAIRED	RANDOM	7860649	2014-03-07	271	125	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352364	ERS326297	ERP001718	KHVW092-sc-2013-07-16T14:08:01Z-1667387	1667387	2010	India	Not known	blood	Typhi	Homo sapiens	MDUST197	KHVW092	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2159791	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325153	274	Illumina HiSeq 2000	PAIRED	RANDOM	7860721	2014-03-07	276	127	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352370	ERS326316	ERP001718	KHVW111-sc-2013-07-16T14:08:20Z-1667407	1667407	2011	India	Not known	blood	Typhi	Homo sapiens	MDUST216	KHVW111	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2150856	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325165	274	Illumina HiSeq 2000	PAIRED	RANDOM	7860675	2014-03-07	323	149	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352382	ERS326348	ERP001718	KHVW143-sc-2013-07-16T14:08:50Z-1667439	1667439	2011	India	Not known	blood	Typhi	Homo sapiens	MDUST248	KHVW143	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2151226	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325204	274	Illumina HiSeq 2000	PAIRED	RANDOM	7860668	2014-03-07	311	143	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352421	ERS326508	ERP001718	KHVW208-sc-2013-07-16T14:11:25Z-1667601	1667601	2012	India	Not known	blood	Typhi	Homo sapiens	MDUST408	KHVW303	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2159440	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325217	277	Illumina HiSeq 2000	PAIRED	RANDOM	7860744	2014-03-07	350	164	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352434	ERS326228	ERP001718	KHVW023-sc-2013-07-16T14:06:50Z-1667318	1667318	2011	India	Not known	blood	Typhi	Homo sapiens	MDUST128	KHVW023	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2159440	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-14	2018-03-09	ERX325303	277	Illumina HiSeq 2000	PAIRED	RANDOM	7860744	2014-03-07	341	159	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-13	ERR352520	ERS326228	ERP001718	KHVW023-sc-2013-07-16T14:06:50Z-1667318	1667318	2011	India	Not known	blood	Typhi	Homo sapiens	MDUST128	KHVW023	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2162164	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330254	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940766	2014-03-08	348	156	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357482	ERS325083	ERP001718	SBVW542-sc-2013-07-15T10:31:29Z-1661499	1661499	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_04	SBVW542	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2154270	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330255	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940778	2014-03-08	323	145	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357483	ERS325084	ERP001718	SBVW554-sc-2013-07-15T10:31:30Z-1661500	1661500	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_41	SBVW554	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2145334	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330256	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940790	2014-03-08	371	167	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357484	ERS325086	ERP001718	SBVW578-sc-2013-07-15T10:31:31Z-1661502	1661502	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_94	SBVW578	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2149639	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330261	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940850	2014-03-08	340	152	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357489	ERS325091	ERP001718	SBVW543-sc-2013-07-15T10:31:36Z-1661507	1661507	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_05	SBVW543	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2150363	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330262	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940767	2014-03-08	310	139	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357490	ERS325092	ERP001718	SBVW555-sc-2013-07-15T10:31:37Z-1661508	1661508	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_43	SBVW555	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2162457	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330263	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940779	2014-03-08	301	135	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357491	ERS325094	ERP001718	SBVW579-sc-2013-07-15T10:31:38Z-1661510	1661510	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_95	SBVW579	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2144076	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330265	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940803	2014-03-08	336	151	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357493	ERS325098	ERP001718	SBVW544-sc-2013-07-15T10:31:42Z-1661515	1661515	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_08	SBVW544	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2153513	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330266	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940815	2014-03-08	316	141	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357494	ERS325099	ERP001718	SBVW556-sc-2013-07-15T10:31:43Z-1661516	1661516	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_44	SBVW556	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2155080	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330267	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940827	2014-03-08	299	133	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357495	ERS325100	ERP001718	SBVW568-sc-2013-07-15T10:31:44Z-1661517	1661517	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_75	SBVW568	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2142511	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330268	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940839	2014-03-08	331	147	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357496	ERS325101	ERP001718	SBVW580-sc-2013-07-15T10:31:45Z-1661518	1661518	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_97	SBVW580	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2144733	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330272	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940792	2014-03-08	298	133	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357500	ERS325106	ERP001718	SBVW545-sc-2013-07-15T10:31:49Z-1661523	1661523	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_11	SBVW545	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2143482	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330273	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940804	2014-03-08	258	116	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357501	ERS325109	ERP001718	SBVW581-sc-2013-07-15T10:31:52Z-1661526	1661526	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_99	SBVW581	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2154173	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330278	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940769	2014-03-08	261	117	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357506	ERS325114	ERP001718	SBVW546-sc-2013-07-15T10:31:56Z-1661531	1661531	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_12	SBVW546	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA1966611	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-21	2018-03-09	ERX330279	207	Illumina HiSeq 2000	PAIRED	RANDOM	7940781	2014-03-08	316	141	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR357507	ERS325115	ERP001718	SBVW558-sc-2013-07-15T10:31:57Z-1661532	1661532	2011	Nepal	Not known	blood	Typhi	Homo sapiens	CC_49	SBVW558	public	GENOMIC
