ArrayExpress_Species	Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	collected_by	collection_date	geo_loc_name	isolate_name_alias	isolation_source	lat_lon	serovar	strain	sub_species	Consent	LibrarySource
	WGS		200	PRJNA248792	SAMN07572754	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145759	0	Illumina HiSeq 2500	PAIRED	RANDOM	243880	2017-08-30	304	137	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990043	SRS2477738	SRP042645	243880.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	243880	human	Missing	Salmonella Paratyphi A	243880	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572736	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145761	0	Illumina HiSeq 2500	PAIRED	RANDOM	109903	2017-08-30	274	131	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990045	SRS2477740	SRP042645	109903.biosample	PHE	May-2015	United Kingdom: United Kingdom	109903	human	Missing	Salmonella Paratyphi A	109903	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572750	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145762	0	Illumina HiSeq 2500	PAIRED	RANDOM	254623	2017-08-30	375	164	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990046	SRS2477741	SRP042645	254623.biosample	PHE	May-2016	United Kingdom: United Kingdom	254623	human	Missing	Salmonella Paratyphi A	254623	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572740	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145763	0	Illumina HiSeq 2500	PAIRED	RANDOM	167005	2017-08-30	261	112	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990047	SRS2477742	SRP042645	167005.biosample	PHE	Sep-2015	United Kingdom: United Kingdom	167005	human	Missing	Salmonella Paratyphi A	167005	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572724	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145764	0	Illumina HiSeq 2500	PAIRED	RANDOM	173584	2017-08-30	424	183	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990048	SRS2477743	SRP042645	173584.biosample	PHE	2015-10	United Kingdom: United Kingdom	173584	human	Missing	Salmonella Paratyphi A	173584	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572730	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145765	0	Illumina HiSeq 2500	PAIRED	RANDOM	186521	2017-08-30	264	123	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990049	SRS2477744	SRP042645	186521.biosample	PHE	2015-10	United Kingdom: United Kingdom	186521	human	Missing	Salmonella Paratyphi A	186521	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572725	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145766	0	Illumina HiSeq 2500	PAIRED	RANDOM	107775	2017-08-30	396	187	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990050	SRS2477745	SRP042645	107775.biosample	PHE	May-2015	United Kingdom: United Kingdom	107775	human	Missing	Salmonella Paratyphi A	107775	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572727	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145767	0	Illumina HiSeq 2500	PAIRED	RANDOM	113010	2017-08-30	256	118	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990051	SRS2477746	SRP042645	113010.biosample	PHE	Apr-2015	United Kingdom: United Kingdom	113010	human	Missing	Salmonella Paratyphi A	113010	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN03152372	Pathogen.cl	GBRU	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX747375	0	Illumina HiSeq 2500	PAIRED	RANDOM	H122980238	2014-10-30	257	113	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2014-11-05	SRR1635074	SRS733743	SRP042645	H122980238.biosample	PHE	2012-07	United Kingdom: North of England	H122980238	Human	Missing	Salmonella Paratyphi A	H122980238	enterica	public	GENOMIC
	WGS		189	PRJNA248792	SAMN04362932	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1497591	0	Illumina HiSeq 2500	PAIRED	RANDOM	7375	2015-12-22	131	52	Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601	ILLUMINA	2015-12-22	SRR3048563	SRS1219248	SRP042645	7375.biosample	PHE	None	United Kingdom: None	7375	human	Missing	Salmonella Paratyphi A	7375	serovar Paratyphi A AKU 12601 uid59269	public	GENOMIC
	WGS		192	PRJNA248792	SAMN04363032	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1497732	0	Illumina HiSeq 2500	PAIRED	RANDOM	53025	2015-12-22	290	120	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3048781	SRS1219499	SRP042645	53025.biosample	PHE	None	United Kingdom: None	53025	Human	Missing	Salmonella Paratyphi A	53025	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN04363224	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1497934	0	Illumina HiSeq 2500	PAIRED	RANDOM	97259	2015-12-22	490	215	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3048984	SRS1219597	SRP042645	97259.biosample	PHE	None	United Kingdom: None	97259	Human	Missing	Salmonella Paratyphi A	97259	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN04363243	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1497957	0	Illumina HiSeq 2500	PAIRED	RANDOM	56918	2015-12-22	430	195	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049007	SRS1219625	SRP042645	56918.biosample	PHE	None	United Kingdom: None	56918	Human	Missing	Salmonella Paratyphi A	56918	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN04363242	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1497956	0	Illumina HiSeq 2500	PAIRED	RANDOM	56920	2015-12-22	381	169	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049006	SRS1219626	SRP042645	56920.biosample	PHE	None	United Kingdom: None	56920	Human	Missing	Salmonella Paratyphi A	56920	enterica	public	GENOMIC
	WGS		194	PRJNA248792	SAMN04363260	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1497976	0	Illumina HiSeq 2500	PAIRED	RANDOM	58603	2015-12-22	551	216	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049025	SRS1219640	SRP042645	58603.biosample	PHE	None	United Kingdom: None	58603	Human	Missing	Salmonella Paratyphi A	58603	enterica	public	GENOMIC
	WGS		196	PRJNA248792	SAMN04363368	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498086	0	Illumina HiSeq 2500	PAIRED	RANDOM	82557	2015-12-22	255	122	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049131	SRS1219730	SRP042645	82557.biosample	PHE	None	United Kingdom: None	82557	Human	Missing	Salmonella Paratyphi A	82557	enterica	public	GENOMIC
	WGS		187	PRJNA248792	SAMN04363764	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498426	0	Illumina HiSeq 2500	PAIRED	RANDOM	1518	2015-12-22	267	112	Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601	ILLUMINA	2015-12-22	SRR3049469	SRS1220216	SRP042645	1518.biosample	PHE	None	United Kingdom: None	1518	human	Missing	Salmonella Paratyphi A	1518	serovar Paratyphi A AKU 12601 uid59269	public	GENOMIC
	WGS		195	PRJNA248792	SAMN04364039	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498743	0	Illumina HiSeq 2500	PAIRED	RANDOM	99755	2015-12-22	329	161	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049794	SRS1220394	SRP042645	99755.biosample	PHE	None	United Kingdom: None	99755	Human	Missing	Salmonella Paratyphi A	99755	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN04363954	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498636	0	Illumina HiSeq 2500	PAIRED	RANDOM	97260	2015-12-22	451	203	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049681	SRS1220463	SRP042645	97260.biosample	PHE	None	United Kingdom: None	97260	Human	Missing	Salmonella Paratyphi A	97260	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572759	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145769	0	Illumina HiSeq 2500	PAIRED	RANDOM	247185	2017-08-30	424	194	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990057	SRS2477748	SRP042645	247185.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	247185	human	Missing	Salmonella Paratyphi A	247185	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572939	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3146005	0	Illumina HiSeq 2500	PAIRED	RANDOM	113005	2017-08-30	554	261	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990293	SRS2477969	SRP042645	113005.biosample	PHE	May-2015	United Kingdom: United Kingdom	113005	human	Missing	Salmonella Paratyphi A	113005	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572978	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3146006	0	Illumina HiSeq 2500	PAIRED	RANDOM	203979	2017-08-30	275	118	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990295	SRS2477970	SRP042645	203979.biosample	PHE	Jan-2016	United Kingdom: United Kingdom	203979	human	Missing	Salmonella Paratyphi A	203979	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572977	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3146007	0	Illumina HiSeq 2500	PAIRED	RANDOM	100743	2017-08-30	226	115	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990296	SRS2477971	SRP042645	100743.biosample	PHE	Apr-2015	United Kingdom: United Kingdom	100743	human	Missing	Salmonella Paratyphi A	100743	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572980	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3146043	0	Illumina HiSeq 2500	PAIRED	RANDOM	123901	2017-08-30	313	130	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990334	SRS2478007	SRP042645	123901.biosample	PHE	Jun-2015	United Kingdom: United Kingdom	123901	human	Missing	Salmonella Paratyphi A	123901	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07573119	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3146127	0	Illumina HiSeq 2500	PAIRED	RANDOM	171338	2017-08-30	385	169	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990419	SRS2478090	SRP042645	171338.biosample	PHE	2015-10	United Kingdom: United Kingdom	171338	human	Missing	Salmonella Paratyphi A	171338	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN03152391	Pathogen.cl	GBRU	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX747397	0	Illumina HiSeq 2500	PAIRED	RANDOM	H120540634	2014-10-30	348	153	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2014-11-05	SRR1635095	SRS733765	SRP042645	H120540634.biosample	PHE	2012-02	United Kingdom: North of England	H120540634	Human	Missing	Salmonella Paratyphi A	H120540634	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN03152423	Pathogen.cl	GBRU	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX747422	0	Illumina HiSeq 2500	PAIRED	RANDOM	H120300230	2014-10-30	263	114	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2014-11-05	SRR1635119	SRS733798	SRP042645	H120300230.biosample	PHE	2012-01	United Kingdom: South of England	H120300230	Human	Missing	Salmonella Paratyphi A	H120300230	enterica	public	GENOMIC
	WGS		189	PRJNA248792	SAMN04363332	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498046	0	Illumina HiSeq 2500	PAIRED	RANDOM	18591	2015-12-22	151	68	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049096	SRS1219696	SRP042645	18591.biosample	PHE	None	United Kingdom: None	18591	Human	Missing	Salmonella Paratyphi A	18591	enterica	public	GENOMIC
	WGS		192	PRJNA248792	SAMN04363403	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498120	0	Illumina HiSeq 2500	PAIRED	RANDOM	18674	2015-12-22	160	68	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049165	SRS1219778	SRP042645	18674.biosample	PHE	None	United Kingdom: None	18674	Human	Missing	Salmonella Paratyphi A	18674	enterica	public	GENOMIC
	WGS		187	PRJNA248792	SAMN04363629	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498291	0	Illumina HiSeq 2500	PAIRED	RANDOM	18538	2015-12-22	272	123	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049334	SRS1219944	SRP042645	18538.biosample	PHE	None	United Kingdom: None	18538	Human	Missing	Salmonella Paratyphi A	18538	enterica	public	GENOMIC
	WGS		195	PRJNA248792	SAMN04363850	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498514	0	Illumina HiSeq 2500	PAIRED	RANDOM	99756	2015-12-22	306	153	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049558	SRS1220163	SRP042645	99756.biosample	PHE	None	United Kingdom: None	99756	Human	Missing	Salmonella Paratyphi A	99756	enterica	public	GENOMIC
	WGS		168	PRJNA248792	SAMN04363763	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498425	0	Illumina HiSeq 2500	PAIRED	RANDOM	56922	2015-12-22	290	128	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049468	SRS1220217	SRP042645	56922.biosample	PHE	None	United Kingdom: None	56922	Human	Missing	Salmonella Paratyphi A	56922	enterica	public	GENOMIC
	WGS		190	PRJNA248792	SAMN04364007	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498699	0	Illumina HiSeq 2500	PAIRED	RANDOM	15254	2015-12-22	212	91	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049748	SRS1220356	SRP042645	15254.biosample	PHE	None	United Kingdom: None	15254	Human	Missing	Salmonella Paratyphi A	15254	enterica	public	GENOMIC
	WGS		195	PRJNA248792	SAMN04364063	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498767	0	Illumina HiSeq 2500	PAIRED	RANDOM	99761	2015-12-22	372	182	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049819	SRS1220426	SRP042645	99761.biosample	PHE	None	United Kingdom: None	99761	Human	Missing	Salmonella Paratyphi A	99761	enterica	public	GENOMIC
	WGS		168	PRJNA248792	SAMN04364112	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498806	0	Illumina HiSeq 2500	PAIRED	RANDOM	56917	2015-12-22	295	131	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049858	SRS1220466	SRP042645	56917.biosample	PHE	None	United Kingdom: None	56917	Human	Missing	Salmonella Paratyphi A	56917	enterica	public	GENOMIC
	WGS		168	PRJNA248792	SAMN04364146	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498845	0	Illumina HiSeq 2500	PAIRED	RANDOM	56916	2015-12-22	247	110	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049899	SRS1220505	SRP042645	56916.biosample	PHE	None	United Kingdom: None	56916	Human	Missing	Salmonella Paratyphi A	56916	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN04576472	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1657459	0	Illumina HiSeq 2500	PAIRED	RANDOM	117659	2016-03-23	268	119	Salmonella enterica subsp. enterica	ILLUMINA	2016-03-24	SRR3286712	SRS1357692	SRP042645	117659.biosample	PHE	May-2015	United Kingdom: United Kingdom	117659	Human	Missing	Salmonella Paratyphi A	117659	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN04600631	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1674840	0	Illumina HiSeq 2500	PAIRED	RANDOM	169607	2016-04-01	295	141	Salmonella enterica subsp. enterica	ILLUMINA	2016-04-02	SRR3322330	SRS1371659	SRP042645	169607.biosample	PHE	Sep-2015	United Kingdom: United Kingdom	169607	Human	Missing	Salmonella Paratyphi A	169607	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN04600582	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1674720	0	Illumina HiSeq 2500	PAIRED	RANDOM	136548	2016-04-01	308	143	Salmonella enterica subsp. enterica	ILLUMINA	2016-04-02	SRR3322209	SRS1371700	SRP042645	136548.biosample	PHE	Jul-2015	United Kingdom: United Kingdom	136548	Human	Missing	Salmonella Paratyphi A	136548	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN04601080	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1675210	0	Illumina HiSeq 2500	PAIRED	RANDOM	119428	2016-04-01	516	236	Salmonella enterica subsp. enterica	ILLUMINA	2016-04-02	SRR3322999	SRS1371995	SRP042645	119428.biosample	PHE	Jun-2015	United Kingdom: United Kingdom	119428	Human	Missing	Salmonella Paratyphi A	119428	enterica	public	GENOMIC
	WGS		196	PRJNA248792	SAMN04363123	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1497821	0	Illumina HiSeq 2500	PAIRED	RANDOM	82556	2015-12-22	333	160	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3048871	SRS1219473	SRP042645	82556.biosample	PHE	None	United Kingdom: None	82556	Human	Missing	Salmonella Paratyphi A	82556	enterica	public	GENOMIC
	WGS		196	PRJNA248792	SAMN04363009	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1497709	0	Illumina HiSeq 2500	PAIRED	RANDOM	82538	2015-12-22	364	175	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3048755	SRS1219481	SRP042645	82538.biosample	PHE	None	United Kingdom: None	82538	Human	Missing	Salmonella Paratyphi A	82538	enterica	public	GENOMIC
	WGS		190	PRJNA248792	SAMN04363195	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1497903	0	Illumina HiSeq 2500	PAIRED	RANDOM	7374	2015-12-22	137	54	Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601	ILLUMINA	2015-12-22	SRR3048952	SRS1219553	SRP042645	7374.biosample	PHE	None	United Kingdom: None	7374	human	Missing	Salmonella Paratyphi A	7374	serovar Paratyphi A AKU 12601 uid59269	public	GENOMIC
	WGS		195	PRJNA248792	SAMN04363624	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498286	0	Illumina HiSeq 2500	PAIRED	RANDOM	95263	2015-12-22	302	151	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049328	SRS1219936	SRP042645	95263.biosample	PHE	None	United Kingdom: None	95263	Human	Missing	Salmonella Paratyphi A	95263	enterica	public	GENOMIC
	WGS		195	PRJNA248792	SAMN04363622	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498283	0	Illumina HiSeq 2500	PAIRED	RANDOM	99763	2015-12-22	399	197	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049326	SRS1219939	SRP042645	99763.biosample	PHE	None	United Kingdom: None	99763	Human	Missing	Salmonella Paratyphi A	99763	enterica	public	GENOMIC
	WGS		189	PRJNA248792	SAMN04363765	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498427	0	Illumina HiSeq 2500	PAIRED	RANDOM	29980	2015-12-22	191	83	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049470	SRS1220076	SRP042645	29980.biosample	PHE	None	United Kingdom: None	29980	Human	Missing	Salmonella Paratyphi A	29980	enterica	public	GENOMIC
	WGS		184	PRJNA248792	SAMN04363862	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498528	0	Illumina HiSeq 2500	PAIRED	RANDOM	25190	2015-12-22	125	57	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049570	SRS1220182	SRP042645	25190.biosample	PHE	None	United Kingdom: None	25190	Human	Missing	Salmonella Paratyphi A	25190	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN04363930	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498605	0	Illumina HiSeq 2500	PAIRED	RANDOM	56919	2015-12-22	383	171	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049651	SRS1220257	SRP042645	56919.biosample	PHE	None	United Kingdom: None	56919	Human	Missing	Salmonella Paratyphi A	56919	enterica	public	GENOMIC
	WGS		193	PRJNA248792	SAMN04363831	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498494	0	Illumina HiSeq 2500	PAIRED	RANDOM	21825	2015-12-22	314	126	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049538	SRS1220286	SRP042645	21825.biosample	PHE	None	United Kingdom: None	21825	Human	Missing	Salmonella Paratyphi A	21825	enterica	public	GENOMIC
	WGS		195	PRJNA248792	SAMN04364020	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498718	0	Illumina HiSeq 2500	PAIRED	RANDOM	82558	2015-12-22	290	140	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049768	SRS1220375	SRP042645	82558.biosample	PHE	None	United Kingdom: None	82558	Human	Missing	Salmonella Paratyphi A	82558	enterica	public	GENOMIC
	WGS		192	PRJNA248792	SAMN04364055	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498760	0	Illumina HiSeq 2500	PAIRED	RANDOM	9197	2015-12-22	181	74	Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601	ILLUMINA	2015-12-22	SRR3049812	SRS1220412	SRP042645	9197.biosample	PHE	None	United Kingdom: None	9197	human	Missing	Salmonella Paratyphi A	9197	serovar Paratyphi A AKU 12601 uid59269	public	GENOMIC
	WGS		196	PRJNA248792	SAMN04364204	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1498905	0	Illumina HiSeq 2500	PAIRED	RANDOM	99762	2015-12-22	351	172	Salmonella enterica subsp. enterica	ILLUMINA	2015-12-22	SRR3049962	SRS1220579	SRP042645	99762.biosample	PHE	None	United Kingdom: None	99762	Human	Missing	Salmonella Paratyphi A	99762	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN04576726	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1657621	0	Illumina HiSeq 2500	PAIRED	RANDOM	126070	2016-03-23	379	179	Salmonella enterica subsp. enterica	ILLUMINA	2016-03-24	SRR3286966	SRS1357837	SRP042645	126070.biosample	PHE	Jun-2015	United Kingdom: United Kingdom	126070	Human	Missing	Salmonella Paratyphi A	126070	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN04601017	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX1675128	0	Illumina HiSeq 2500	PAIRED	RANDOM	114045	2016-04-01	253	112	Salmonella enterica subsp. enterica	ILLUMINA	2016-04-02	SRR3322740	SRS1371936	SRP042645	114045.biosample	PHE	May-2015	United Kingdom: United Kingdom	114045	Human	Missing	Salmonella Paratyphi A	114045	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN06247563	Pathogen.cl	PHE	contigsminhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX2509175	0	Illumina HiSeq 2500	PAIRED	RANDOM	140624	2017-01-21	290	133	Salmonella enterica subsp. enterica	ILLUMINA	2017-01-22	SRR5193490	SRS1933154	SRP042645	140624.biosample	PHE	Jul-2015	United Kingdom: United Kingdom	140624	Human	Missing	Salmonella Paratyphi A	140624	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN06247650	Pathogen.cl	PHE	contigsminhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX2509267	0	Illumina HiSeq 2500	PAIRED	RANDOM	223557	2017-01-21	391	176	Salmonella enterica subsp. enterica	ILLUMINA	2017-01-22	SRR5193583	SRS1933233	SRP042645	223557.biosample	PHE	Feb-2016	United Kingdom: United Kingdom	223557	Human	Missing	Salmonella Paratyphi A	223557	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN06247718	Pathogen.cl	PHE	contigsminhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX2509335	0	Illumina HiSeq 2500	PAIRED	RANDOM	285915	2017-01-21	217	90	Salmonella enterica subsp. enterica	ILLUMINA	2017-01-22	SRR5193655	SRS1933314	SRP042645	285915.biosample	PHE	Aug-2016	United Kingdom: United Kingdom	285915	Human	Missing	Salmonella Paratyphi A	285915	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN06247877	Pathogen.cl	PHE	contigsminhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX2509488	0	Illumina HiSeq 2500	PAIRED	RANDOM	142508	2017-01-21	354	164	Salmonella enterica subsp. enterica	ILLUMINA	2017-01-22	SRR5193808	SRS1933463	SRP042645	142508.biosample	PHE	Aug-2015	United Kingdom: United Kingdom	142508	Human	Missing	Salmonella Paratyphi A	142508	enterica	public	GENOMIC
	WGS		199	PRJNA248792	SAMN06248002	Pathogen.cl	PHE	contigsminhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX2509601	0	Illumina HiSeq 2500	PAIRED	RANDOM	323115	2017-01-21	404	186	Salmonella enterica subsp. enterica	ILLUMINA	2017-01-22	SRR5193921	SRS1933582	SRP042645	323115.biosample	PHE	2016-12	United Kingdom: United Kingdom	323115	Human	Missing	Salmonella Paratyphi A	323115	enterica	public	GENOMIC
